title,author,url
The Girls of Firefly Cabin,Cynthia Ellingsen,www.abebooks.com/servlet/BookDetailsPL?bi=31512406869&cm_sp=collections-_-16MItmnklz44dBw5mqrk5d_item_1_26-_-bdp
Mysteries of the Ancient Pueblos,Linda Sohner,www.abebooks.com/servlet/BookDetailsPL?bi=31689092187&cm_sp=collections-_-16MItmnklz44dBw5mqrk5d_item_1_27-_-bdp
The Book Thief,Markus Zusak,www.abebooks.com/servlet/BookDetailsPL?bi=32359294883&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_1-_-bdp
The Mother-Daughter Book Club,Heather Vogel Frederick,www.abebooks.com/servlet/BookDetailsPL?bi=32181787197&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_2-_-bdp
The Fault in Our Stars,John Green,www.abebooks.com/servlet/BookDetailsPL?bi=32346767072&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_3-_-bdp
The Fault in Our Stars,John Green,www.abebooks.com/servlet/BookDetailsPL?bi=32346783560&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_4-_-bdp
Ghost Boy: The Miraculous Escape of a Misdiagnosed Boy Trapped Inside His Own Body,Martin Pistorius,www.abebooks.com/servlet/BookDetailsPL?bi=32226239625&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_5-_-bdp
Zipped,"Laura McNeal, Tom McNeal",www.abebooks.com/servlet/BookDetailsPL?bi=32279006552&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_6-_-bdp
Bells on Finland Street: Volume 1,Lyn Cook,www.abebooks.com/servlet/BookDetailsPL?bi=32268941324&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_7-_-bdp
My Summer of Pink & Green,Lisa Greenwald,www.abebooks.com/servlet/BookDetailsPL?bi=32195359174&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_8-_-bdp
Go Ask Alice (Anonymous Diaries),Anonymous,www.abebooks.com/servlet/BookDetailsPL?bi=32279162621&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_9-_-bdp
Pretties (Reissue),Scott Westerfeld,www.abebooks.com/servlet/BookDetailsPL?bi=32308438557&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_10-_-bdp
Pretty Little Liars,Sara Shepard,www.abebooks.com/servlet/BookDetailsPL?bi=32308440582&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_11-_-bdp
Pretty Little Liars: Ali's Pretty Little Lies,Sara Shepard,www.abebooks.com/servlet/BookDetailsPL?bi=32181823282&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_12-_-bdp
Crank (Reissue),Ellen Hopkins,www.abebooks.com/servlet/BookDetailsPL?bi=32343047465&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_13-_-bdp
Sisterhood Everlasting,Ann Brashares,www.abebooks.com/servlet/BookDetailsPL?bi=32178576029&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_14-_-bdp
Much Ado about Anne (Reprint),Heather Vogel Frederick,www.abebooks.com/servlet/BookDetailsPL?bi=32181773281&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_15-_-bdp
"Perfect (Pretty Little Liars, Book 3)",Sara Shepard,www.abebooks.com/servlet/BookDetailsPL?bi=32308435569&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_16-_-bdp
A Tinfoil Sky,Cyndi Sand-Eveland,www.abebooks.com/servlet/BookDetailsPL?bi=32178660773&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_17-_-bdp
Reincarnation,Suzanne Weyn,www.abebooks.com/servlet/BookDetailsPL?bi=32308440583&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_18-_-bdp
Notorious: An It Girl Novel,Cecily von Ziegesar,www.abebooks.com/servlet/BookDetailsPL?bi=32200532931&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_19-_-bdp
Detectives in Togas,Henry Winterfeld,www.abebooks.com/servlet/BookDetailsPL?bi=32334364418&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_20-_-bdp
Finding Mr. Brightside,Jay Clark,www.abebooks.com/servlet/BookDetailsPL?bi=32181782908&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_21-_-bdp
Mud City,Deborah Ellis,www.abebooks.com/servlet/BookDetailsPL?bi=32305604457&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_22-_-bdp
Twisted Fate,Norah Olson,www.abebooks.com/servlet/BookDetailsPL?bi=32406089621&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_23-_-bdp
Bleed Like Me,C Desir,www.abebooks.com/servlet/BookDetailsPL?bi=32406100537&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_24-_-bdp
Statistical Probability of Love at First Sight,Jennifer E Smith,www.abebooks.com/servlet/BookDetailsPL?bi=32198364318&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_25-_-bdp
The Geography of You and Me,Jennifer E. Smith,www.abebooks.com/servlet/BookDetailsPL?bi=32181787195&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_26-_-bdp
Double Identity (Reprint),Margaret Peterson Haddix,www.abebooks.com/servlet/BookDetailsPL?bi=32304818221&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_27-_-bdp
Never to Be Told,Becky Citra,www.abebooks.com/servlet/BookDetailsPL?bi=32305602462&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_28-_-bdp
Hate List,Jennifer Brown,www.abebooks.com/servlet/BookDetailsPL?bi=32308432639&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_29-_-bdp
Dead Silence,Norah McClintock,www.abebooks.com/servlet/BookDetailsPL?bi=32264627553&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_30-_-bdp
Say What You Will,Cammie McGovern,www.abebooks.com/servlet/BookDetailsPL?bi=32308296762&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_31-_-bdp
One That I Want,Jennifer Echols,www.abebooks.com/servlet/BookDetailsPL?bi=32181827157&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_32-_-bdp
Heartless,Sara Shepard,www.abebooks.com/servlet/BookDetailsPL?bi=32308432638&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_33-_-bdp
Two Truths and a Lie,Sara Shepard,www.abebooks.com/servlet/BookDetailsPL?bi=32308433555&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_34-_-bdp
Crabbe,William Bell,www.abebooks.com/servlet/BookDetailsPL?bi=32333662666&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_35-_-bdp
Elsewhere,Gabrielle Zevin,www.abebooks.com/servlet/BookDetailsPL?bi=32197596123&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_36-_-bdp
Love Letters to the Dead: A Novel,Ava Dellaira,www.abebooks.com/servlet/BookDetailsPL?bi=32275175269&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_37-_-bdp
Little Black Lies,Tish Cohen,www.abebooks.com/servlet/BookDetailsPL?bi=32353106981&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_38-_-bdp
"Girls in Pants (Sisterhood of Traveling Pants, Book 3)",Ann Brashares,www.abebooks.com/servlet/BookDetailsPL?bi=32264632781&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_39-_-bdp
The It Girl,Cecily Von Ziegesar,www.abebooks.com/servlet/BookDetailsPL?bi=32200567123&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_40-_-bdp
Anne & Henry,Dawn Ius,www.abebooks.com/servlet/BookDetailsPL?bi=32181785264&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_41-_-bdp
Creeps,Darren Hynes,www.abebooks.com/servlet/BookDetailsPL?bi=32178672575&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_42-_-bdp
Geek Girl,Holly Smale,www.abebooks.com/servlet/BookDetailsPL?bi=32181863270&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_43-_-bdp
Teach Me,R a Nelson,www.abebooks.com/servlet/BookDetailsPL?bi=32379729819&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_44-_-bdp
All the Truth That's in Me,Julie Berry,www.abebooks.com/servlet/BookDetailsPL?bi=32366492573&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_45-_-bdp
The S-Word,Chelsea Pitcher,www.abebooks.com/servlet/BookDetailsPL?bi=32405611238&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_46-_-bdp
Trouble Is a Friend of Mine,Stephanie Tromly,www.abebooks.com/servlet/BookDetailsPL?bi=32181770310&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_47-_-bdp
the Chosen One,Carol Lynch Williams,www.abebooks.com/servlet/BookDetailsPL?bi=32405585094&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_48-_-bdp
Some Girls Are,Courtney Summers,www.abebooks.com/servlet/BookDetailsPL?bi=32405588543&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_49-_-bdp
Wish You Were Eyre,Heather Vogel Frederick,www.abebooks.com/servlet/BookDetailsPL?bi=32181818773&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_50-_-bdp
Bright Young Things,Anna Godbersen,www.abebooks.com/servlet/BookDetailsPL?bi=32312708766&cm_sp=collections-_-113Cd56g7xg4U7V7YzE9bA_item_1_51-_-bdp
Keys to the Repository,Melissa de la Cruz,www.abebooks.com/servlet/BookDetailsPL?bi=32254170217&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_1-_-bdp
"The Lightning Thief (Percy Jackson and the Olympians, Book 1)",Rick Riordan,www.abebooks.com/servlet/BookDetailsPL?bi=32359675447&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_2-_-bdp
Giver,Lois Lowry,www.abebooks.com/servlet/BookDetailsPL?bi=32280350551&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_3-_-bdp
Mockingjay,Suzanne Collins,www.abebooks.com/servlet/BookDetailsPL?bi=32304018660&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_4-_-bdp
Catching Fire,Suzanne Collins,www.abebooks.com/servlet/BookDetailsPL?bi=32306020848&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_5-_-bdp
Catching Fire,Suzanne Collins,www.abebooks.com/servlet/BookDetailsPL?bi=32245141890&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_6-_-bdp
Mockingjay,Suzanne Collins,www.abebooks.com/servlet/BookDetailsPL?bi=32226247621&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_7-_-bdp
The Hunger Games,Suzanne Collins,www.abebooks.com/servlet/BookDetailsPL?bi=32376437802&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_8-_-bdp
Harry Potter and the Deathly Hallows,J. K. Rowling,www.abebooks.com/servlet/BookDetailsPL?bi=32390175058&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_9-_-bdp
"The Lightning Thief (Percy Jackson and the Olympians, Book 1)",Rick Riordan,www.abebooks.com/servlet/BookDetailsPL?bi=32381191501&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_10-_-bdp
The Hunger Games Trilogy Boxed Set (1),Suzanne Collins,www.abebooks.com/servlet/BookDetailsPL?bi=32410540661&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_11-_-bdp
"The Sea of Monsters (Percy Jackson and the Olympians, Book 2)",Rick Riordan,www.abebooks.com/servlet/BookDetailsPL?bi=32359679159&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_12-_-bdp
"The Sea of Monsters (Percy Jackson and the Olympians, Book 2)",Rick Riordan,www.abebooks.com/servlet/BookDetailsPL?bi=32381200131&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_13-_-bdp
Twilight,Stephenie Meyer,www.abebooks.com/servlet/BookDetailsPL?bi=32196989819&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_14-_-bdp
Harry Potter and the Philosopher's Stone,J. K. Rowling,www.abebooks.com/servlet/BookDetailsPL?bi=32402949838&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_15-_-bdp
The Titan's Curse: book 3,Rick Riordan,www.abebooks.com/servlet/BookDetailsPL?bi=32381200132&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_16-_-bdp
Breaking Dawn,Stephenie Meyer,www.abebooks.com/servlet/BookDetailsPL?bi=32264631995&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_17-_-bdp
"Gathering Blue, 2",Lois Lowry,www.abebooks.com/servlet/BookDetailsPL?bi=32280348565&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_18-_-bdp
Mossflower: A Tale of Redwall,Brian Jacques,www.abebooks.com/servlet/BookDetailsPL?bi=32191091427&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_19-_-bdp
"Percy Jackson and the Olympians, Book Four: The Battle of the Labyrinth",Rick Riordan,www.abebooks.com/servlet/BookDetailsPL?bi=32381192448&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_20-_-bdp
Harry Potter and the Prisoner of Azkaban. J. K. Rowling (Revised),J K Rowling,www.abebooks.com/servlet/BookDetailsPL?bi=32402947170&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_21-_-bdp
"The Lion, the Witch and the Wardrobe",C S Lewis,www.abebooks.com/servlet/BookDetailsPL?bi=32392439343&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_22-_-bdp
"Sweep, Volume 1: Book of Shadows/The Coven/Blood Witch",Cate Tiernan,www.abebooks.com/servlet/BookDetailsPL?bi=32254172198&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_23-_-bdp
The Hunger Games,Suzanne Collins,www.abebooks.com/servlet/BookDetailsPL?bi=32402955445&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_24-_-bdp
The Reality Bug,D J Machale,www.abebooks.com/servlet/BookDetailsPL?bi=32191028063&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_25-_-bdp
The Lost Hero,Rick Riordan,www.abebooks.com/servlet/BookDetailsPL?bi=32387573270&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_26-_-bdp
"The Mark of Athena (Heroes of Olympus, Book 3)",Rick Riordan,www.abebooks.com/servlet/BookDetailsPL?bi=32381190569&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_27-_-bdp
New Moon,Stephenie Meyer,www.abebooks.com/servlet/BookDetailsPL?bi=32230204354&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_28-_-bdp
"Forever (Shiver, Book 3): Volume 3",Maggie Stiefvater,www.abebooks.com/servlet/BookDetailsPL?bi=32341698464&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_29-_-bdp
"Son, 4",Lois Lowry,www.abebooks.com/servlet/BookDetailsPL?bi=32280347560&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_30-_-bdp
The Horse and His Boy,C. S. Lewis,www.abebooks.com/servlet/BookDetailsPL?bi=32244320148&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_31-_-bdp
The Silver Chair,C.S. Lewis,www.abebooks.com/servlet/BookDetailsPL?bi=32247373582&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_32-_-bdp
Artemis Fowl: The Opal Deception,Eoin Colfer,www.abebooks.com/servlet/BookDetailsPL?bi=32191045177&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_33-_-bdp
Miss Peregrine's Home for Peculiar Children,Ransom Riggs,www.abebooks.com/servlet/BookDetailsPL?bi=32180173324&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_34-_-bdp
The Silver Chair,C. S. Lewis,www.abebooks.com/servlet/BookDetailsPL?bi=32244310357&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_35-_-bdp
Twilight,Stephenie Meyer,www.abebooks.com/servlet/BookDetailsPL?bi=32280375903&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_36-_-bdp
"The Last Battle (Chronicles of Narnia, Book 7)",C. S. Lewis,www.abebooks.com/servlet/BookDetailsPL?bi=32338003969&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_37-_-bdp
Lord Brocktree,Brian Jacques,www.abebooks.com/servlet/BookDetailsPL?bi=32157815387&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_38-_-bdp
The House of the Scorpion,Nancy Farmer,www.abebooks.com/servlet/BookDetailsPL?bi=32157796571&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_39-_-bdp
Prince Caspian: The Return to Narnia (The Chronicles of Narnia),C. S Lewis,www.abebooks.com/servlet/BookDetailsPL?bi=32191082336&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_40-_-bdp
"The Sweet Far Thing (Gemma Doyle, Book 3)",Libba Bray,www.abebooks.com/servlet/BookDetailsPL?bi=32350154406&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_41-_-bdp
Sword Art Online Progressive 1 - light novel,Reki Kawahara,www.abebooks.com/servlet/BookDetailsPL?bi=32409191551&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_42-_-bdp
DragonSpell,Donita K Paul,www.abebooks.com/servlet/BookDetailsPL?bi=32160672125&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_43-_-bdp
Shiver,Maggie Stiefvater,www.abebooks.com/servlet/BookDetailsPL?bi=32341698465&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_44-_-bdp
Beautiful Creatures,"Kami Garcia, Margaret Stohl",www.abebooks.com/servlet/BookDetailsPL?bi=32312748859&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_45-_-bdp
"The Lion, the Witch and the Wardrobe (The Chronicles of Narnia, Book 1)",C S Lewis,www.abebooks.com/servlet/BookDetailsPL?bi=32381210252&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_46-_-bdp
Little Miss Red,Robin Palmer,www.abebooks.com/servlet/BookDetailsPL?bi=32181755851&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_47-_-bdp
The 5th Wave: The First Book of the 5th Wave Series,Rick Yancey,www.abebooks.com/servlet/BookDetailsPL?bi=32227909377&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_48-_-bdp
Linger,Maggie Stiefvater,www.abebooks.com/servlet/BookDetailsPL?bi=32341702165&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_49-_-bdp
Fire,Kristin Cashore,www.abebooks.com/servlet/BookDetailsPL?bi=32154925834&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_50-_-bdp
"Forever (Shiver, Book 3): Volume 3",Maggie Stiefvater,www.abebooks.com/servlet/BookDetailsPL?bi=32157799334&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_51-_-bdp
Divergent / Insurgent / Allegiant,Veronica Roth,www.abebooks.com/servlet/BookDetailsPL?bi=32379709345&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_52-_-bdp
"Beautiful Chaos (Beautiful Creatures, 3)","Kami Garcia,Margaret Stohl",www.abebooks.com/servlet/BookDetailsPL?bi=32380771079&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_53-_-bdp
Vampire Diaries: The Return: Shadow Souls,L J Smith,www.abebooks.com/servlet/BookDetailsPL?bi=32254159225&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_54-_-bdp
Wildwood,Colin Meloy,www.abebooks.com/servlet/BookDetailsPL?bi=32203431194&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_55-_-bdp
"The Last Battle (The Chronicles of Narnia, Book 7)",C. S Lewis,www.abebooks.com/servlet/BookDetailsPL?bi=32191086090&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_56-_-bdp
DragonQuest,Donita K Paul,www.abebooks.com/servlet/BookDetailsPL?bi=32160658692&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_57-_-bdp
Scorpio Races,Maggie Stiefvater,www.abebooks.com/servlet/BookDetailsPL?bi=32317176840&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_58-_-bdp
"I Am Number Four (Lorien Legacies, Book 1) (Lorien Legacies, 1)",Pittacus Lore,www.abebooks.com/servlet/BookDetailsPL?bi=32350157408&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_59-_-bdp
Loamhedge,Brian Jacques,www.abebooks.com/servlet/BookDetailsPL?bi=32191094240&cm_sp=collections-_-1gqPckASAt2dqZSzv6rExD_item_1_60-_-bdp
The New Elizabeth (Sweet Valley High #63),Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30915303937&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_1-_-bdp
Words by Heart,Ouida Sebestyen,www.abebooks.com/servlet/BookDetailsPL?bi=30996483004&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_2-_-bdp
THE POM-POM WARS: SWEET VALLEY HIGH #113,Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30915429517&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_3-_-bdp
"Wicked (Pretty Little Liars, Book 5)",Sara Shepard,www.abebooks.com/servlet/BookDetailsPL?bi=31091490791&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_4-_-bdp
"Uglies (Uglies Trilogy, Book 1)","Westerfeld, Scott; Corral, Rodrigo [Designer]",www.abebooks.com/servlet/BookDetailsPL?bi=31164945053&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_5-_-bdp
THE OTHER WOMAN: SWEET VALLEY UNIVERSITY #16,Francine Pascal/Laurie John,www.abebooks.com/servlet/BookDetailsPL?bi=30915495562&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_6-_-bdp
"Flawless (Pretty Little Liars, Book 2)",Sara Shepard,www.abebooks.com/servlet/BookDetailsPL?bi=31012635543&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_7-_-bdp
The Road to Memphis,mildred-d-taylor,www.abebooks.com/servlet/BookDetailsPL?bi=30765445936&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_8-_-bdp
MEMORIES: SWEET VALLEY HIGH #24,Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30914909424&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_9-_-bdp
Cross-Ties (Pine Hollow No. 11),Bonnie Bryant,www.abebooks.com/servlet/BookDetailsPL?bi=31505910350&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_10-_-bdp
On the Edge (Sweet Valley High #40),Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30923656957&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_11-_-bdp
"Perfect (Pretty Little Liars, Book 3)",Sara Shepard,www.abebooks.com/servlet/BookDetailsPL?bi=31012727356&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_12-_-bdp
When Lightning Strikes (1-800-where-r-you),"Cabot, Meg",www.abebooks.com/servlet/BookDetailsPL?bi=30815343755&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_13-_-bdp
Double Jeopardy,Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30914432770&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_14-_-bdp
CRASH LANDING: SWEET VALLEY HIGH #20,Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30914653394&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_15-_-bdp
Wickedpedia (Point Horror),Chris Van Etten,www.abebooks.com/servlet/BookDetailsPL?bi=31232395181&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_16-_-bdp
Brokenhearted (Sweet Valley High #58),Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30915295197&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_17-_-bdp
Two Boy Weekend (Sweet Valley High #54),Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30915288291&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_18-_-bdp
"Rumors (Sweet Valley High, No. 37)",Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30915108010&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_19-_-bdp
Scribbler of Dreams,Mary E. Pearson,www.abebooks.com/servlet/BookDetailsPL?bi=31073959873&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_20-_-bdp
Playing for Keeps (Sweet Valley High #49),Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30915281250&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_21-_-bdp
JESSICA'S OLDER GUY: SWEET VALLEY HIGH #119,Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30915440013&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_22-_-bdp
WHEN LOVE DIES # 12 (Sweet Valley High (Numbered Paperback)),Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30914623207&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_23-_-bdp
"Bruce's Story (Sweet Valley High, Super Star)",Francine Pascal/Kate WILLIAM,www.abebooks.com/servlet/BookDetailsPL?bi=30913858901&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_24-_-bdp
Away Laughing on a Fast Camel: Even More Confessions of Georgia Nicolson,"Rennison, Louise",www.abebooks.com/servlet/BookDetailsPL?bi=30669087092&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_25-_-bdp
Missing (Fearless #14),Francine Pascal,www.abebooks.com/servlet/BookDetailsPL?bi=31241821654&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_26-_-bdp
Shock (Fearless #27),"Pascal, Francine",www.abebooks.com/servlet/BookDetailsPL?bi=30937361991&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_27-_-bdp
Normal (Fearless #31),Francine Pascal,www.abebooks.com/servlet/BookDetailsPL?bi=30944428042&cm_sp=collections-_-1PKmRK7DFOG75XP5lEGcms_item_1_28-_-bdp
